stage,kill_advantage,team_advantage,enemy_hero_0,enemy_hero_1,enemy_hero_2,enemy_hero_3,enemy_hero_4,ally_hero_0,ally_hero_1,ally_hero_2,ally_hero_3,enemy_wr_0,enemy_wr_1,enemy_wr_2,enemy_wr_3,enemy_wr_4,ally_wr_0,ally_wr_1,ally_wr_2,ally_wr_3,item_37,item_40,item_96,item_98,item_100,item_102,item_104,item_119,item_127,item_139,item_152,item_156,item_160,item_176,item_204,item_206,item_208,item_210,item_249,item_250,item_254,item_267,item_598,item_610,item_911,item_1107,item_1466,item_1806,item_1808,target_item_0,target_item_1,target_item_2,target_item_3,target_item_4,target_item_5,target_item_6,target_item_7,target_item_8
1,0.1,0.16628700018664633,64,49,101,103,97,28,20,19,14,0.501,0.555,0.598,0.49,0.542,0.523,0.526,0.507,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,20,38,63,174,0,0,0,0
2,0.0,0.16628700018664633,64,49,101,103,97,28,20,19,14,0.501,0.555,0.598,0.49,0.542,0.523,0.526,0.507,0.53,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,38,63,108,174,1097,0,0
3,0.2,0.16628700018664633,64,49,101,103,97,28,20,19,14,0.501,0.555,0.598,0.49,0.542,0.523,0.526,0.507,0.53,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,38,63,96,108,603,1097,0
4,1.25,0.16628700018664633,64,49,101,103,97,28,20,19,14,0.501,0.555,0.598,0.49,0.542,0.523,0.526,0.507,0.53,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,63,96,108,603,1097,0,0,0,0
0,-0.16666666666666666,0.10335631844817428,40,136,53,70,87,111,14,62,10,0.567,0.576,0.587,0.549,0.448,0.575,0.53,0.574,0.497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,75,0,0
1,-0.3,0.10335631844817428,40,136,53,70,87,111,14,62,10,0.567,0.576,0.587,0.549,0.448,0.575,0.53,0.574,0.497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,63,75,147,170,0,0
2,0.9,0.10335631844817428,40,136,53,70,87,111,14,62,10,0.567,0.576,0.587,0.549,0.448,0.575,0.53,0.574,0.497,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,16,63,75,108,147,174,1097,0
3,2.5,0.10335631844817428,40,136,53,70,87,111,14,62,10,0.567,0.576,0.587,0.549,0.448,0.575,0.53,0.574,0.497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,63,75,108,112,147,1097,0,0,0
0,0.6666666666666666,0.02966388846951329,18,31,34,35,59,14,86,42,83,0.517,0.504,0.517,0.605,0.48,0.53,0.539,0.621,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,20,29,42,63,1123,0,0
1,0.6,0.02966388846951329,18,31,34,35,59,14,86,42,83,0.517,0.504,0.517,0.605,0.48,0.53,0.539,0.621,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,63,75,174,1123,0,0,0
2,1.0,0.02966388846951329,18,31,34,35,59,14,86,42,83,0.517,0.504,0.517,0.605,0.48,0.53,0.539,0.621,0.536,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,63,75,108,174,1097,0,0,0
3,1.6666666666666667,0.02966388846951329,18,31,34,35,59,14,86,42,83,0.517,0.504,0.517,0.605,0.48,0.53,0.539,0.621,0.536,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,14,63,75,108,190,261,1097,0
0,0.5,-0.10363847195726006,110,74,67,129,63,30,41,105,104,0.569,0.581,0.584,0.585,0.54,0.595,0.486,0.475,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,29,42,63,0,0,0,0
1,0.0,-0.10363847195726006,110,74,67,129,63,30,41,105,104,0.569,0.581,0.584,0.585,0.54,0.595,0.486,0.475,0.572,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,63,0,0,0,0,0
2,0.3,-0.10363847195726006,110,74,67,129,63,30,41,105,104,0.569,0.581,0.584,0.585,0.54,0.595,0.486,0.475,0.572,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,174,0,0,0,0,0
3,0.5555555555555556,-0.10363847195726006,110,74,67,129,63,30,41,105,104,0.569,0.581,0.584,0.585,0.54,0.595,0.486,0.475,0.572,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,603,1097,0,0,0
0,-0.16666666666666666,0.03546267776304868,53,63,34,59,14,69,62,44,103,0.587,0.54,0.517,0.48,0.557,0.526,0.574,0.483,0.549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,63,0,0,0,0
1,-0.1,0.03546267776304868,53,63,34,59,14,69,62,44,103,0.587,0.54,0.517,0.48,0.557,0.526,0.574,0.483,0.549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,63,147,170,0,0
2,0.4,0.03546267776304868,53,63,34,59,14,69,62,44,103,0.587,0.54,0.517,0.48,0.557,0.526,0.574,0.483,0.549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,14,20,63,75,108,147,174,1097
3,2.0,0.03546267776304868,53,63,34,59,14,69,62,44,103,0.587,0.54,0.517,0.48,0.557,0.526,0.574,0.483,0.549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,11,63,75,108,147,603,1097,0,0
0,0.0,-0.007428471249907975,41,18,35,93,37,2,74,91,114,0.573,0.517,0.605,0.544,0.498,0.559,0.51,0.559,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,42,75,1575,0,0,0
1,0.6,-0.007428471249907975,41,18,35,93,37,2,74,91,114,0.573,0.517,0.605,0.544,0.498,0.559,0.51,0.559,0.485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,38,42,63,75,174,0
2,1.6,-0.007428471249907975,41,18,35,93,37,2,74,91,114,0.573,0.517,0.605,0.544,0.498,0.559,0.51,0.559,0.485,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,16,42,63,75,108,174,0
3,3.0,-0.007428471249907975,41,18,35,93,37,2,74,91,114,0.573,0.517,0.605,0.544,0.498,0.559,0.51,0.559,0.485,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42,63,75,108,139,174,0,0
0,0.3333333333333333,-0.026136360514489088,81,121,94,22,86,10,14,103,129,0.576,0.55,0.519,0.567,0.56,0.497,0.53,0.549,0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,38,42,63,0,0
1,1.0,-0.026136360514489088,81,121,94,22,86,10,14,103,129,0.576,0.55,0.519,0.567,0.56,0.497,0.53,0.549,0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,38,63,75,108,0,0
2,0.3,-0.026136360514489088,81,121,94,22,86,10,14,103,129,0.576,0.55,0.519,0.567,0.56,0.497,0.53,0.549,0.509,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,63,75,108,147,170,174,0
3,0.625,-0.026136360514489088,81,121,94,22,86,10,14,103,129,0.576,0.55,0.519,0.567,0.56,0.497,0.53,0.549,0.509,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,38,63,75,108,147,174,1097
0,0.6666666666666666,0.17201596164938326,109,62,73,90,21,8,68,26,136,0.593,0.55,0.457,0.538,0.542,0.564,0.573,0.551,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,20,29,42,0,0,0,0
1,0.3,0.17201596164938326,109,62,73,90,21,8,68,26,136,0.593,0.55,0.457,0.538,0.542,0.564,0.573,0.551,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,20,40,63,174,0,0,0
2,-0.1,0.17201596164938326,109,62,73,90,21,8,68,26,136,0.593,0.55,0.457,0.538,0.542,0.564,0.573,0.551,0.514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,14,40,63,108,174,0,0
3,0.7,0.17201596164938326,109,62,73,90,21,8,68,26,136,0.593,0.55,0.457,0.538,0.542,0.564,0.573,0.551,0.514,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,108,160,174,225,1575,0,0
4,0.0,0.17201596164938326,109,62,73,90,21,8,68,26,136,0.593,0.55,0.457,0.538,0.542,0.564,0.573,0.551,0.514,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.5,0.00219554147914236,97,136,7,74,54,63,36,19,45,0.542,0.576,0.469,0.581,0.52,0.56,0.581,0.507,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,237,0,0
1,0.1,0.00219554147914236,97,136,7,74,54,63,36,19,45,0.542,0.576,0.469,0.581,0.52,0.56,0.581,0.507,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,38,40,63,170,174,237
2,0.5,0.00219554147914236,97,136,7,74,54,63,36,19,45,0.542,0.576,0.469,0.581,0.52,0.56,0.581,0.507,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,38,40,63,108,147,174
3,1.0,0.00219554147914236,97,136,7,74,54,63,36,19,45,0.542,0.576,0.469,0.581,0.52,0.56,0.581,0.507,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,63,96,108,147,174,0,0
0,0.5,0.1008333351271764,35,8,19,2,131,18,29,102,7,0.605,0.509,0.536,0.522,0.513,0.522,0.557,0.526,0.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,42,63,1575,0,0,0,0
1,0.2,0.1008333351271764,35,8,19,2,131,18,29,102,7,0.605,0.509,0.536,0.522,0.513,0.522,0.557,0.526,0.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,38,63,0,0,0,0,0
2,1.0,0.1008333351271764,35,8,19,2,131,18,29,102,7,0.605,0.509,0.536,0.522,0.513,0.522,0.557,0.526,0.541,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,63,108,236,0,0,0,0
3,1.8,0.1008333351271764,35,8,19,2,131,18,29,102,7,0.605,0.509,0.536,0.522,0.513,0.522,0.557,0.526,0.541,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,108,168,236,252,939,0,0
0,0.3333333333333333,-0.017820597028382235,34,53,70,112,111,120,136,91,14,0.517,0.587,0.549,0.443,0.481,0.474,0.514,0.559,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,38,63,237,261,0,0,0
1,0.9,-0.017820597028382235,34,53,70,112,111,120,136,91,14,0.517,0.587,0.549,0.443,0.481,0.474,0.514,0.559,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,38,63,236,261,0,0
2,1.3,-0.017820597028382235,34,53,70,112,111,120,136,91,14,0.517,0.587,0.549,0.443,0.481,0.474,0.514,0.559,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,96,160,236,261,0,0,0
3,2.25,-0.017820597028382235,34,53,70,112,111,120,136,91,14,0.517,0.587,0.549,0.443,0.481,0.474,0.514,0.559,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,96,160,236,261,0,0,0
0,0.5,-0.15902860503377925,68,102,14,67,50,9,53,119,85,0.47,0.481,0.557,0.584,0.497,0.563,0.528,0.535,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,0,0,0
1,1.2,-0.15902860503377925,68,102,14,67,50,9,53,119,85,0.47,0.481,0.557,0.584,0.497,0.563,0.528,0.535,0.548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,63,75,174,0,0,0
2,1.3,-0.15902860503377925,68,102,14,67,50,9,53,119,85,0.47,0.481,0.557,0.584,0.497,0.563,0.528,0.535,0.548,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,63,75,108,174,1097,0,0
3,0.625,-0.15902860503377925,68,102,14,67,50,9,53,119,85,0.47,0.481,0.557,0.584,0.497,0.563,0.528,0.535,0.548,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,63,75,108,114,1097,0,0
0,0.0,0.05231528434178401,53,6,109,112,26,120,136,91,14,0.587,0.513,0.593,0.443,0.539,0.474,0.514,0.559,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,42,63,237,261,0,0
1,1.5,0.05231528434178401,53,6,109,112,26,120,136,91,14,0.587,0.513,0.593,0.443,0.539,0.474,0.514,0.559,0.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,236,261,0,0,0,0
2,1.9,0.05231528434178401,53,6,109,112,26,120,136,91,14,0.587,0.513,0.593,0.443,0.539,0.474,0.514,0.559,0.53,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,96,160,236,261,0,0,0
0,0.3333333333333333,0.05330050719859347,49,119,53,27,102,63,44,22,135,0.555,0.491,0.587,0.538,0.481,0.56,0.483,0.553,0.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,75,237,0
1,0.3,0.05330050719859347,49,119,53,27,102,63,44,22,135,0.555,0.491,0.587,0.538,0.481,0.56,0.483,0.553,0.61,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,147,170,0,0,0
2,0.7,0.05330050719859347,49,119,53,27,102,63,44,22,135,0.555,0.491,0.587,0.538,0.481,0.56,0.483,0.553,0.61,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,63,75,108,147,174,1097,0,0
3,0.7777777777777778,0.05330050719859347,49,119,53,27,102,63,44,22,135,0.555,0.491,0.587,0.538,0.481,0.56,0.483,0.553,0.61,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,63,75,108,147,168,236,1097,0,0
0,0.5,-0.14483699309241294,13,67,68,69,26,41,9,53,112,0.54,0.584,0.47,0.588,0.539,0.486,0.563,0.528,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,75,0,0
1,0.9,-0.14483699309241294,13,67,68,69,26,41,9,53,112,0.54,0.584,0.47,0.588,0.539,0.486,0.563,0.528,0.586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,42,63,75,108,0,0,0
2,1.1,-0.14483699309241294,13,67,68,69,26,41,9,53,112,0.54,0.584,0.47,0.588,0.539,0.486,0.563,0.528,0.586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,28,42,63,75,98,108,0
3,1.3333333333333333,-0.14483699309241294,13,67,68,69,26,41,9,53,112,0.54,0.584,0.47,0.588,0.539,0.486,0.563,0.528,0.586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,42,63,75,98,108,250,0
0,0.3333333333333333,0.04343272390504538,70,29,111,62,17,97,14,119,36,0.549,0.489,0.481,0.55,0.605,0.535,0.53,0.535,0.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,25,29,42,63,75
1,1.2,0.04343272390504538,70,29,111,62,17,97,14,119,36,0.549,0.489,0.481,0.55,0.605,0.535,0.53,0.535,0.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,236,0,0,0,0
2,1.875,0.04343272390504538,70,29,111,62,17,97,14,119,36,0.549,0.489,0.481,0.55,0.605,0.535,0.53,0.535,0.581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,236,0,0,0
0,0.8333333333333334,0.2396153803956782,53,9,68,46,50,93,84,97,110,0.587,0.502,0.47,0.53,0.497,0.508,0.547,0.535,0.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,29,42,63,237,0,0
1,0.7,0.2396153803956782,53,9,68,46,50,93,84,97,110,0.587,0.502,0.47,0.53,0.497,0.508,0.547,0.535,0.592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,63,75,236,237,0,0
2,1.3,0.2396153803956782,53,9,68,46,50,93,84,97,110,0.587,0.502,0.47,0.53,0.497,0.508,0.547,0.535,0.592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,63,75,108,160,236,0,0
3,1.0,0.2396153803956782,53,9,68,46,50,93,84,97,110,0.587,0.502,0.47,0.53,0.497,0.508,0.547,0.535,0.592,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6666666666666666,0.050774346938667225,109,71,129,14,37,30,54,138,60,0.593,0.508,0.585,0.557,0.498,0.595,0.59,0.531,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,42,63,75,0,0,0
1,0.9,0.050774346938667225,109,71,129,14,37,30,54,138,60,0.593,0.508,0.585,0.557,0.498,0.595,0.59,0.531,0.552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,174,1097,0,0,0
2,1.0,0.050774346938667225,109,71,129,14,37,30,54,138,60,0.593,0.508,0.585,0.557,0.498,0.595,0.59,0.531,0.552,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,63,75,108,1097,0,0
3,0.875,0.050774346938667225,109,71,129,14,37,30,54,138,60,0.593,0.508,0.585,0.557,0.498,0.595,0.59,0.531,0.552,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11,63,75,108,603,1097,0,0
0,0.0,0.003989812062593412,74,26,2,93,63,75,80,97,50,0.581,0.539,0.522,0.544,0.54,0.525,0.545,0.535,0.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,73,75,1123
1,-0.2,0.003989812062593412,74,26,2,93,63,75,80,97,50,0.581,0.539,0.522,0.544,0.54,0.525,0.545,0.535,0.577,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,38,63,73,75,147,170,0
2,0.8,0.003989812062593412,74,26,2,93,63,75,80,97,50,0.581,0.539,0.522,0.544,0.54,0.525,0.545,0.535,0.577,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,73,75,108,147,160,1575,0
3,1.5,0.003989812062593412,74,26,2,93,63,75,80,97,50,0.581,0.539,0.522,0.544,0.54,0.525,0.545,0.535,0.577,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,75,108,147,160,174,0,0
0,0.16666666666666666,-0.035257833586126885,102,106,27,32,19,54,129,121,119,0.481,0.59,0.538,0.541,0.536,0.59,0.509,0.545,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,38,42,63,1123
1,0.9,-0.035257833586126885,102,106,27,32,19,54,129,121,119,0.481,0.59,0.538,0.541,0.536,0.59,0.509,0.545,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,38,63,108,174,0
2,0.5555555555555556,-0.035257833586126885,102,106,27,32,19,54,129,121,119,0.481,0.59,0.538,0.541,0.536,0.59,0.509,0.545,0.535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,16,20,63,108,1097,0,0
0,0.8333333333333334,0.0688789944897703,74,2,138,5,53,104,100,119,6,0.581,0.522,0.518,0.505,0.587,0.572,0.467,0.535,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,29,42,63,75,0,0,0
1,0.4,0.0688789944897703,74,2,138,5,53,104,100,119,6,0.581,0.522,0.518,0.505,0.587,0.572,0.467,0.535,0.587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,75,147,170,0,0,0,0,0
2,0.5,0.0688789944897703,74,2,138,5,53,104,100,119,6,0.581,0.522,0.518,0.505,0.587,0.572,0.467,0.535,0.587,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,63,75,108,147,174,0,0,0,0
3,0.3,0.0688789944897703,74,2,138,5,53,104,100,119,6,0.581,0.522,0.518,0.505,0.587,0.572,0.467,0.535,0.587,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,63,75,108,147,160,174,1097,0,0
0,-0.16666666666666666,-0.06470085510501766,4,104,26,110,56,1,68,2,62,0.458,0.488,0.539,0.569,0.585,0.531,0.573,0.559,0.574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,38,63,75,0
1,-0.8,-0.06470085510501766,4,104,26,110,56,1,68,2,62,0.458,0.488,0.539,0.569,0.585,0.531,0.573,0.559,0.574,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,38,63,75,236,0,0,0,0
2,0.4,-0.06470085510501766,4,104,26,110,56,1,68,2,62,0.458,0.488,0.539,0.569,0.585,0.531,0.573,0.559,0.574,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,75,108,174,236,1097,0,0,0
3,0.4,-0.06470085510501766,4,104,26,110,56,1,68,2,62,0.458,0.488,0.539,0.569,0.585,0.531,0.573,0.559,0.574,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,63,108,139,160,236,1097,0,0
4,2.0,-0.06470085510501766,4,104,26,110,56,1,68,2,62,0.458,0.488,0.539,0.569,0.585,0.531,0.573,0.559,0.574,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,63,108,139,160,1097,0,0,0
0,0.6666666666666666,0.11256025222207144,38,63,39,68,21,107,99,91,110,0.528,0.54,0.572,0.47,0.542,0.471,0.508,0.559,0.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,237,261,0,0,0,0
1,-0.1,0.11256025222207144,38,63,39,68,21,107,99,91,110,0.528,0.54,0.572,0.47,0.542,0.471,0.508,0.559,0.592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,29,38,42,63,236,261,0
2,1.3,0.11256025222207144,38,63,39,68,21,107,99,91,110,0.528,0.54,0.572,0.47,0.542,0.471,0.508,0.559,0.592,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,96,160,236,261,0,0,0
3,-0.1,0.11256025222207144,38,63,39,68,21,107,99,91,110,0.528,0.54,0.572,0.47,0.542,0.471,0.508,0.559,0.592,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,96,108,160,236,261,0,0
4,0.8333333333333334,0.11256025222207144,38,63,39,68,21,107,99,91,110,0.528,0.54,0.572,0.47,0.542,0.471,0.508,0.559,0.592,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,63,96,160,174,236,0,0,0
